code,name_ar,name_en
850450900000,- - - غيرها,- - - Other
850490000000,- أجزاء,- Parts
850500000000,مغناطيسيات كهربائية؛ مغناطيسيات دائمة وأصناف مهيأة لتصبح مغناطيسيات دائمة بعد مغنطتها؛ أظرف، ملزمات وما يماثلها من أدوات حمل أو تثبيت العدد، ذات مغناطيسية كهربائية أو دائمة، وصلات مناولة ومعشقات (مغيرات سرعة) وفرامل ذات مغناطيسية كهربائية؛ رؤوس روافع ذات مغناطيسية كهربائية.,"Electro-magnets; permanent magnets and articles intended to become permanent magnets after magnetisation; electromagnetic or permanent magnet chucks, clamps and similar holding devices; electro-magnetic couplings, clutches and brakes; electro-magnetic lifting heads."
850510000000,- مغناطيسيات دائمة وأصناف مهيأة لتصبح مغناطيسيات دائمة بعد مغنطتها :,- Permanent magnets and articles intended to become permanent magnets after magnetisation :
850511000000,- - من معدن :,- - Of metal :
850511100000,- - - كرات الخرز المغناطيسي من معدن,- - -
850511900000,- - - غيرها من مغناطيسيات دائمة وأصناف مهيأة لتصبح مغناطيسيات دائمة بعد مغنطتها من معدن,- - - Other permanent magnets and articles intended to become permanent magnets after magnetisation of metal
850519000000,ـ ـ غيرها,-- Other
850519100000,- - - غيرها من كرات الخرز المغناطيسي,- - -
850519900000,- - - غيرها من مغناطيسيات دائمة وأصناف مهيأة لتصبح مغناطيسيات دائمة بعد مغنطتها,- - - Other permanent magnets and articles intended to become permanent magnets after magnetisation
850520000000,- وصلات مناولة ومعشقات (مغيرات السرعة) وفرامل ذات مغناطيسية كهربائية,"- Electro-magnetic couplings, clutches and brakes"
850590000000,- غيرها، بما في ذلك الأجزاء :,"- Other, including parts :"
850590000001,ملف لولبي كهرومغناطيسي للأجهزة المغناطيسية (قادرة على توليد مجالات مغناطيسية تزيد عن 2 تسلا، يتجاوز نسبة طوله إلى قطره الداخلي 2 ويزيد قطره الداخلي عن 300 مم),Superconducting solenoidal electromagnets (capable of creating magnetic fields greater than 2 T with length to inner diameter greater than 2 and inner diameter greater than 300 mm)
850590009999,غيرها,Other
850600000000,خلايا ابتدائية ومجموعات خلايا ابتدائية (بطاريات).,Primary cells and primary batteries.
850610000000,- من ثاني أوكسيد المنجنيز :,- Manganese dioxide :
850610100000,"- - - بطاريات جافة (غير قابلة لإعادة الشحن) للأجهزة القابلة للحمل قوة 1,5 فولت فأكثر",- - - Dry batteries for portable devices of a voltage1.5 volts and over
850610900000,- - - غيرها,- - - Other
850630000000,- من أُوكسيد الزئبق :,- Mercuric oxide :
850630100000,"- - - بطاريات جافة (غير قابلة لإعادة الشحن) للأجهزة القابلة للحمل قوة 1,5 فولت فأكثر",- - - Dry batteries for portable devices of a voltage1.5 volts  and over
850630900000,- - - غيرها,- - - Other
850640000000,- من أُوكسيد الفضة :,- Silver oxide :
850640100000,"- - - بطاريات جافة (غير قابلة لإعادة الشحن) للأجهزة القابلة للحمل قوة 1,5 فولت فأكثر",- - - Dry batteries for portable devices of a voltage1.5 volts  and over
850640900000,- - - غيرها,- - - Other
850650000000,- من الليثيوم :,- Lithium :
850650100000,"- - - بطاريات جافة (غير قابلة لإعادة الشحن) للأجهزة القابلة للحمل قوة 1,5 فولت فأكثر",- - - Dry batteries for portable devices of a voltage1.5 volts  and over
850650900000,- - - غيرها,- - - Other
850660000000,- من زنك - هواء :,- Air-zinc :
850660100000,"- - - بطاريات جافة (غير قابلة لإعادة الشحن) للأجهزة القابلة للحمل قوة 1,5 فولت فأكثر",- - - Dry batteries for portable devices of a voltage1.5 volts and over
850660900000,- - - غيرها,- - - Other
850680000000,- خلايا ابتدائية ومجموعات خلايا ابتدائية (بطاريات) آخر :,- Other primary cells and primary batteries :
850680100000,"- - - بطاريات جافة (غير قابلة لإعادة الشحن) للأجهزة القابلة للحمل قوة 1,5 فولت فأكثر",- - - Dry batteries for portable devices of a voltage1.5 volts  and over
850680900000,- - - غيرها,- - - Other
850690000000,- أجزاء,- Parts
850700000000,مدخرات (جماعات) كهربائية ، بما في ذلك فواصلها، وإن كانت مستطيلة (بما فيها المربعة).,"Electric accumulators, including separators therefor, whether or not rectangular (including square)."
850710000000,- بالرصاص - حامض، من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس :,"- Lead-acid, of a kind used for starting piston engines :"
850710000002,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 35 أمبير,Electric savings of lead and acid used to launch motors for piston engine 35 amp.
850710000003,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 40 أمبير,Electric savings of lead and acid used to launch motors for piston engine 40 amp.
850710000004,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 43 إلى 44 أمبير,Electric savings of lead and acid used to launch motors for piston engine 43 to 44 amp
850710000005,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 45 أمبير,Electric savings of lead and acid used to launch motors for piston engine 45 amp.
850710000006,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 50 أمبير,Electric savings of lead and acid used to launch motors for piston engine 50 amp.
850710000007,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 55 أمبير,Electric savings of lead and acid used to launch motors for piston engine 55 amp.
850710000008,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 60 إلى 62 أمبير,Electric savings of lead and acid used to launch motors for piston engine 60-62 amp
850710000009,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 65 إلى 68 أمبير,Electric savings of lead and acid used to launch motors for piston engine 65 to 68 amp
850710000010,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 70 إلى 74 أمبير,Electric savings of lead and acid used to launch motors for piston engines of 70 to 74 amp
850710000011,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 75 إلى 80 أمبير,Electric savings of lead and acid used to launch motors for piston engine of 75 to 80 amp
850710000012,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 85 إلى 88 أمبير,Electric savings of lead and acid used to launch motors for piston engine85 to 88 amp
850710000013,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 95 إلى 100 أمبير,Electric savings of lead and acid used to launch motors for piston engine of 95 to 100 amp
850710000014,مدخرات كهربائية بالرصاص والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 115 أمبير,Electric savings of lead and acid used to launch motors for piston engine of 115 amp
850710009999,غيرها من مدخرات كهربائية تعمل بالرصاص  والحامض,Other electric savings are operated by lead - acid
850720000000,- مدخرات أُخر بالرصاص-حامض,- Other lead-acid accumulators
850730000000,- بالنيكل - كادميوم,- Nickel-cadmium
850750000000,- بالنيكل - هيدريد معدني,- Nickel-metal hybride
850760000000,- بالليثيوم - أيون :,- Lithium-ion :
850760000001,للهاتف المحمول,For mobile phones
850760000002,لأجهزة شحن الهاتف المحمول (بوربانك),Mobile phone chargers (power banks)
850760000003,بطاريات لأجهزة وأدوات التدخين الإلكترونية,Batteries for electronic smoking devices and tools
850760009999,غيرها,Other
850780000000,- مدخرات أخر,- Other accumulators
850790000000,- أجزاء :,- Parts :
850790000001,الأوعية والأغطية,Bowls and covers
850790000002,الصفائح والشبكات من رصاص ، وإن كانت غير مطلية بمعجون,"Plates and grids of lead, whether or not painted with paste"
850790009999,غيرها من أجزاء,Other parts
850800000000,مكانس كهربائية.,Vacuum cleaners.
850810000000,- ذات محرك كهربائي مندمج بها :,- With self-contained electric motor :
850811000000,- - لا تزيد قدرتها عن 1500 وات ولا تتجاوز سعة كيس أو وعاء الغبار فيها 20 لتر,- - Of a power not exceeding 1500 W and having a dust bag or other receptacle capacity not exceeding 20 L
850819000000,- - غيرها:,- - Other:
850819100000,- - - للاستخدام المنزلي لا تزيد قدرتها عن 1500 وات و تتجاوز سعة كيس أو وعاء الغبار فيها 20 لتر ولا تزيد عن 50 لتر,"- - - For household use of a power not exceeding 1500 W and having a dust bag or other receptacle capacity exceeding 20 L, but not exceeding 50 L."
850819200000,- - - للاستخدام المنزلي تزيد قدرتها عن 1500 وات ولا تتجاوز 3000 وات ولا تتجاوز سعة كيس أو وعاء الغبار فيها 50 لتر,"- - - For household use of a power  exceeding 1500   W but not exceeding 3000W, and having a dust bag or other receptacle capacity not exceeding  50 L."
850819900000,- - - غيرها,- - - Other
850860000000,- مكانس كهربائية أخر,- Other vacuum cleaners
850870000000,- أجزاء,- Parts
850900000000,أجهزة آلية كهربائية للاستعمال المنزلي ذات محرك كهربائي مندمج بها، عدا المكانس الكهربائية الداخلة في البند 85،08 .,"Electro-mechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 85.08."
850940000000,- مطاحن و خلاطات المأكولات؛ عصارات الفواكه والخضر :,- Food grinders and mixers; fruit or vegetable juice extractors :
850940000001,مطاحن المأكولات,Food mills
850940000002,خلاطات المأكولات,food Mixers
850940000003,عصارات الفواكه,Fruit Juices
850940000004,عصارات الخضر,Vegetable juices
850980000000,- أجهزة أخر :,- Other appliances :
850980100000,- - - آلات تقشير وتقطيع البطاطس :,- - - Potato peelers and chippers :
850980100001,الات تقشير البطاطس,Potato peeling machines
850980100002,الات تقطيع البطاطس,Potato cutting machines
850980200000,- - - الآلات المختلفة لتقطيع اللحوم والجبن والخبز والفواكه والخضر :,"- - -Various machines for cutting meat cheese,bread,vegetables and fruits :"
850980200001,آلات تقطيع اللحوم,Meat cutting machines
850980200002,آلات تقطيع الجبن,Cheese cutting machines
850980200003,آلات تقطيع الخبز,Bread cutting machines
850980200004,آلات تقطيع الفواكه,Fruit cutting machines
850980200005,آلات تقطيع الخضر,Vegetable cutting machines
850980300000,- - - آلات شحذ وآلات تلميع سكاكين المائدة والمطبخ,- - - Machines for sharpening and polishing kitchen and table cutlery
850980400000,- - - فراجين الأسنان الكهربائية,- - - Electric tooth brushes
850980900000,- - - غيرها :,- - - Other :
850980900002,اجهزة تلميع الارضيات,Floor Polishing Machines
850980900007,فرامات فضلات المطبخ,Kitchen waste mincing machine
850980900008,أجهزة الترطيب وأجهزة إزالة رطوبة الهواء,Humidifiers and air humidifiers
850980909999,غيرها من أجهزة,Other devices
850990000000,- أجزاء :,- Parts :
850990000001,أجزاء فراجين الاسنان الكهربائية,Parts of electric tooth brushes
850990009999,غيرها من أجزاء,Other pieces
851000000000,أجهزة حلاقة وأجهزة قص الشعر وأجهزة إزالة الشعر ، ذات محرك كهربائي مندمج بها.,"Shavers, hair clippers and hair-removing appliances, with self-contained electric motor."
851010000000,- أجهزة حلاقة,- Shavers
851020000000,- أجهزة لقص الشعر,- Hair clippers
851030000000,- أجهزة لإزالة الشعر,- Hair-removing appliances
851090000000,- أجزاء :,- Parts :
851090000001,نصال,Blades
851090000002,امشاط,Combs
851090000003,رؤوس أجهزة حلاقة الذقن أو قص الشعر,Heads of shavers
851090009999,غيرها من أجزاء,Other parts
851100000000,أجهزة ومعدات إشعال أو إطلاق الحركة من النوع المستخدم في محركات الاحتراق الداخلي التي يتم الاشتعال فيها بالشرر أو بالضغط (مثل، مغناطيسيات الإشعال والمولدات المغناطيسية و وشائع الإشعال و شمعات الاحتراق و شمعات التوهج أو محركات إطلاق الحركة)؛ مولدات (مثل، الدينامو ومولدات التيار المتناوب) وقاطعات التيار من النوع المستعمل مع هذه المحركات .,"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition internal comhustion engines (for example, ignition magnetos, magneto-dynamns, ignition coils, sparking plugs and glow plugs, starter motnrs); generators (for example, dynamos, alternators) and cut-outs of a kind used in conjunction with such engines."
851110000000,- شمعات الاحتراق,- Sparking plugs
851120000000,- مغناطيسيات إشعال ؛ دينامو مغناطيس ؛ دواليب مغناطيسية منظمة للحركة :,- Ignition magnetos; magneto-dynamos; magnetic flywheels :
851120000001,مغناطيسيات إشعال,Ignition magnets
851120000002,دينامو مغناطيس,Dynamo Magnets
851120000003,دواليــب مغناطيسية منظمة للحركة,Magnetic wheels for movement
851130000000,- موزعات ؛ وشائع إشعال :,- Distributors ; ignition coils :
851130000001,موزعات,Dispensers
851130000002,وشائع اشعال,ignitions
851140000000,- محركات إطلاق الحركة ومولدات إطلاق الحركة المزدوجة الغرض,- Starter motors and dual purpose starter-generators
851150000000,- مولدات أخر,- Other generators
851180000000,- معدات وأجهزة أخر :,- Other equipment :
851180000001,قاطعات التيار ( كات اوت ),Cat Outs
851180009999,غيرها من معدات واجهزة أخر,Other equipment and devices
851190000000,- أجزاء,- Parts
851200000000,أجهزة كهربائية للإنارة أو الإشارة (عدا الأصناف الداخلة في البند 85.39)، أجهزة كهربائية لمسح الزجاج وإذابة الصقيع وإزالة البخار المتكثف، من الأنواع المستعملة في الدراجات أو السيارات.,"Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cycles or motor vehicles."
851210000000,- أجهزة إنارة وإشارة مرئية من الأنواع المستعملة في الدراجات الهوائية :,- Lighting or visual signalling equipment of a kind used on bicycles :
851210000001,اجهزة الانارة من الأنواع المستعملة في الدراجات الهوائية,roadster Luminaries
851210000002,اجهزة اشارة مرئية من الأنواع المستعملة في الدراجات الهوائية,roadster Luminaries video signal devices
851220000000,- أجهزة إنارة أو إشارة مرئية أخر :,- Other lighting or visual signalling equipment :
851220000001,مصابيح الإضاءة داخل السيارات,Light bulbs inside cars
851220000002,اجهزة إنارة للسيارات,Automotive lighting devices
851220000003,اجهزة إشارة مرئية للسيارات,Video signal devices
851220000004,اجهزة إنارة للدراجات النارية,Motorcycle lighting equipment
851220000005,اجهزة إشارة مرئية للدراجات النارية,Motorcycle visual reference devices
851220000006,المثلثات المضيئة للسيارات,Bright Triangles for Cars
851220009999,غيرها من أجهزة إنارة أو إشارة مرئية,Other lighting devices or visual signal
851230000000,- أجهزة إشارة صوتية :,- Sound signalling equipment :
851230000001,اجهزة الانذار ضد السرقة للسيارات,Burglar alarm systems for cars
851230000002,الابواق ( بواري السيارات ),car elevator legs
851230000003,صفارات الانذار(سيفتي),Siren
851230000004,الاجهزة الكهربائية التي تبث اشارات سمعية عند اقتراب السيارة من سيارة اخرى او حاجز ( مجسات داخلية ),Electrical devices that transmit audio signals when approaching a vehicle or a barrier (internal sensors)
851230000005,الابواق ذات الاصوات العالية ( اصوات مزعجه),Loud noisy horns
851230009999,غيرها من أجهزة الإشارة الصوتية,Other audio signal devices
851240000000,- أجهزة مسح الزجاج وإذابة الصقيع وإزالة البخار المتكثف :,"- Windscreen wipers, defrosters and demisters :"
851240000001,اجهزة مسح الزجاج,Glass cleaning devices
851240000002,اجهزة اذابة الصقيع,Frost defrosting devices
851240000003,اجهزة ازالة البخار المتكثف,Steam condensate evaporators devices
851290000000,- أجزاء,- Parts
851300000000,مصابيح كهربائية قابلة للنقل، مصممة للعمل بواسطة مصدر طاقة خاص بها (مثل، الخلايا المولدة (البطاريات الجافة) أو المدخرات أو المولدات المغناطيسية)، عدا أجهزة الإنارة الداخلة في البند 85.12.,"Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12."
851310000000,- مصابيح :,- Lamps :
851310000001,المصابيح اليدوية,Hand lamps
851310009999,غيرها من مصابيح,Other lamps
851390000000,- أجزاء,- Parts
851400000000,"أفران كهربائية للصناعة أو للمختبرات (بما فيها تلك العاملة بالحث بالتأثير الكهربائي أو بحجز الشحنة) ؛ أجهزة أخر للصناعة أو للمختبرات لمعالجة المواد بالحرارة تعمل بالحث ""بالتأثير"" الكهربائي أو بحجز الشحنة.",Industrial or laboratory electric furnaces and ovens(including  those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss.
851410000000,- أفــران ذات مقاومة حـرارية :,- Resistance heated furnaces and ovens :
851411000000,- - مكابس متوازنة (ايزوستاتيك) حرارية :,-- Hot isostatic presses :
851411000001,مكابس متوازنة التضاغط حرارية (قادرة على إحداث ضغط شغل أقصى يبلغ 69 ميجا باسكال أو أكثر ولها حُجرة مجوّفة بقطر داخلي يتجاوز 152 مم),"Isostatic presses (capable of achieving a maximum working pressure of 69 MPa or greater, and a chamber cavity with an inside diameter in excess of 152 mm.)"
851411009999,غيرها,Other
851419000000,- - غيرها,-- Other
851420000000,"- أفران تعمل بالحث ""بالتأثير"" الكهربائي أو بحجز الشحنة :",- Induction or dielectric furnaces and ovens :
851420000001,للصناعة,For industry
851420000002,للمختبرات,for Laboratories
851420000003,أفران تعمل بالحث لها قدرة على تحمل درجات حرارة تتجاوز 1123 كلفن (850 درجة مئوية) ومجهزة بملفات حثية ذات قطر أقل من أو يساوي 600 مم ومصمّمة على أساس طاقة مدخلة تبلغ 5 كيلو واط أو أكثر,"Induction furnaces capable of operation at temperatures above 1123 k (850 °C), equipped with a 600 mm (or less) diameter induction coils. Designed for power inputs of 5 kw or more"
851430000000,- أفران أخر:,- Other furnaces and ovens:
851431000000,- - أفران تعمل بالحزم الإليكترونية :,-- Electron beam furnaces :
851431000001,أفران الصهر بالحزم الإلكترونية لأفران توليد البلازما (تعمل بقدرة تبلغ 50 كيلو واط أو أكثر وقادرة على العمل عند درجات حرارة انصهار تتجاوز 1200 درجة مئوية),"Electron beam melting furnaces, plasma atomization furnaces and plasma melting furnaces (having a power of 50 kw or greater and capable of operating with melting temperatures above 1200 °C)"
851431009999,غيرها,Other
851432000000,- - أفران تعمل بأقواس البلازما وتفريغ الهواء :,-- Plasma and vacuum arc furnaces :
851432000001,أفران السبك (لها إلكترودات قابلة للاستهلاك بسعة تتراوح بين 1000 سم3 و20000 سم3 وقادرة على العمل في درجات حرارة انصهار تتجاوز 1700 درجة مئوية),Casting furnaces (having consumable electrode capacities between 1000 and 20000 cm3 and capable of operating with melting temperatures above 1700 °C)
851432000002,أفران الصهر وإعادة الصهر القوسية (لها إلكترودات قابلة للاستهلاك بسعة تتراوح بين 1000 سم3 و20000 سم3 وقادرة على العمل في درجات حرارة انصهار تتجاوز 1700 درجة مئوية),"Arc remelt furnaces, arc melt furnaces (having consumable electrode capacities between 1000 and 20000 cm3 and capable of operating with melting temperatures above 1700 °C)"
851432009999,غيرها,Other
851439000000,- - غيرها,-- Other
851440000000,"- أجهزة أخر لمعالجة المواد بالحرارة تعمل بالحث ""بالتأثير"" أو بحجز الشحنة",- Other induction or dielectric heating equipment
851490000000,- أجزاء :,- Parts :
851490000001,الابواب,doors
851490000002,الدروع,Shields
851490000003,فتحات التفتيش,Inspection Slots
851490000004,قوالب صب وقوالب تشكيل مصمّمة خصيصاً للــمكابس متوازنة التضاغط حرارية (قادرة على إحداث ضغط شغل أقصى يبلغ 69 ميجا باسكال أو أكثر ولها حُجرة مجوّفة بقطر داخلي يتجاوز 152 مم),"Dies and molds specially designed for isostatic presses (capable of achieving a maximum working pressure of 69 MPa or greater, and a chamber cavity with an inside diameter in excess of 152 mm.)"
851490000005,مشاعِل بلازما مصمّمة خصيصاً لأفران الصهر بالحزم الإلكترونية وأفران توليد البلازما (تعمل بقدرة أكبر من 50 كيلو واط وقادرة على العمل عند درجة حرارة تتجاوز 1200 درجة مئوية),Plasma torches for Electron beam melting furnaces and plasma atomization furnaces  (having a power of 50 kw or greater and capable of operating with melting temperatures above 1200 °C)
851490000006,نظم مراقبة مصمّمة خصيصاً لأفران السبك والصهر وإعادة الصهر القوسية (لها إلكترودات قابلة للاستهلاك بسعة تتراوح بين 1000 سم3 و20000 سم3 وقادرة على العمل في درجات حرارة انصهار تتجاوز 1700 درجة مئوية),"controls specially designed for  arc remelt furnaces, arc melt furnaces and casting furnaces (having consumable electrode capacities between 1000 and 20000 cm3 and capable of operating with melting temperatures above 1700 °C)"
851490000007,قاذف الحزمة الإلكترونية المصمّم خصيصاً لأفران الصهر بالحزم الإلكترونية وأفران توليد البلازما (تعمل بقدرة 50 كيلو واط أو أكثر وقادرة على العمل عند درجات حرارة انصهار تتجاوز 1200 درجة مئوية),Electron beam guns specially designed for electron beam melting furnaces and plasma atomization furnaces (having a power of 50 kW or greater and capable of operating with melting temperatures above 1200 °C)
851490009999,غيرها من أجزاء,Other parts
851500000000,"آلات وأجهزة لحام كهربائية (بما في ذلك تلك التي تعمل بالغاز المسخن كهربائياً) أو تعمل بحزم الليزر أو بغيرها من الحزم الضوئية أو الفوتونية أو بالموجات فوق الصوتية أو بحزمة الإلكترونات أو بنبضات مغناطيسية أو بأقواس البلازما، وإن كانت قادرة على القطع؛ آلات وأجهزة كهربائية للرش الساخن للمعادن أو  الخلائط الخزفية المعدنية ""سيرميت"".","Electric (including electrically heated gas), laser or other light or photon beam, ultrasonic, electron beam, magnetic pulse or plasma arc soldering, brazing or welding machines and apparatus, whether or not capable of cutting; electric machines and apparatus for hot spraying of metals or cermets."
851510000000,- آلات وأجهزة اللحام بالنحاس الأصفر أو بمعادن مالئة,- Brazing or soldering machines and apparatus :
851511000000,- - مسدسات وكاويات اللحام,- - Soldering irons and guns
851519000000,- - غيرها,- - Other
851520000000,- آلات وأجهزة لحام المعادن بالمقاومة :,- Machines and apparatus for resistance welding of metal :
851521000000,- - ذاتية الحركة كلياً أو جزئياً,- - Fully or partly automatic
851529000000,- - غيرها,- - Other
851530000000,- آلات وأجهزة لحام بطريقة الأقواس (بما فيها أقواس البلازما) :,- Machines and apparatus for arc (including plasma arc) welding of metals:
851531000000,- - ذاتية الحركة كلياً أو جزئياً,- - Fully or partly automatic
851539000000,- - غيرها,- - Other
851580000000,- آلات وأجهزة أخر :,- Other machines and apparatus :
851580000001,آلات وأجهزة اللحام بحزمة من أشـعة الليزر,Machines and apparatus for welding by lasers
851580000002,آلات وأجهزة اللحام بحزمة ضوئيــة,machines and apparatus for welding by light
851580000003,آلات وأجهزة اللحام بالموجات فوق الصوتيـة,machines and apparatus for ultrasonic welding machines
851580009999,غيرها من آلات و أجهزة أخر,Other machinery and devices
851590000000,- أجزاء :,- Parts :
851590000001,ملاقط,Tweezers
851590000002,حوامل الاقطاب,Polarization
851590000003,اقطاب التلامس المعدنية,Metal contact electrodes
851590009999,غيرها من أجزاء,Other parts
851600000000,مسخنات فورية للمياه أو مسخنات مياه مجمعة أو مسخنات حرارية غاطسة، كهربائية؛ أجهزة كهربائية حرارية لتدفئة الأماكن أو التربة؛ أجهزة حرارية كهربائية لتصفيف الشعر (مثل، المجففات والمجعدات الملاقط المسخنة للتجعيد) ومجففات الأيدي؛ مكاوي كهربائية لتمليس الشعر؛ أجهزة حراريـة كهربائية أخر من الأنواع المستعملة لأغراض منزلية ؛ مقاومات حرارية كهربائية عدا تلك الداخلة في البند 85.45.,"Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electro-thermic hair-dressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; electric smoothing irons; other electrothermic appliances of a kind used for domestic purposes; electric heating resistors, other than those of heading 85.45."
851610000000,- مسخنات فورية للمياه ومسخنات مياه مجمعة ومسخنات حرارية غاطسة، كهربائية :,- Electric instantaneous or storage water heaters and immersion heaters:
851610100000,- - - مسخنات فورية للمياه ومسخنات مياه مجمعة ومسخنات حرارية غاطسة ، كهربائية بسعة 200 لتر أو أقل :,"- - -  Electric instantaneous or storage water heaters and immersion heaters, of a capacity 200 l or less :"
851610100001,مسخنات فورية للمياه,water heaters
851610100002,مسخنات مياه مجمعة,Combined water heaters
851610100003,مسخنات حرارية غاطسة,Submersible thermal heaters
851610200000,- - - مسخنات فورية للمياه ومسخنات مياه مجمعة ومسخنات حرارية غاطسة ، كهربائية بسعة أكبر من 200 لتر :,"- - -  Electric instantaneous or storage water heaters and immersion heaters, of a capacity exceeding  200 l :"
851610200001,مسخنات فورية للمياه,water heaters
851610200002,مسخنات مياه مجمعة,Combined water heaters
851610200003,مسخنات حرارية غاطسة,Submersible thermal heaters
851620000000,- أجهزة كهربائية لتدفئة الأماكن أو التربة :,- Electric space heating apparatus and electric soil heating apparatus :
851621000000,- - مشعات مدخرة للحرارة,- - Storage heating radiators
851629000000,- - غيرها :,- - Other :
851629100000,- - - أجهزة كهربائية للتدفئة المنزلية,- - - Domestic electric heating apparatus
851629900000,- - - غيرها,- - - Other
851630000000,- أجهزة حرارية كهربائية لتصفيف الشعر أو لتجفيف الأيدي :,- Electro-thermic hair-dressing or hand-drying apparatus :
851631000000,- - مجففات شعر,- - Hair dryers
851632000000,- - أجهزة أخر لتصفيف الشعر,- - Other hair-dressing apparatus
851633000000,- - مجففات أيدي,- - Hand-drying apparatus
851640000000,- أجهزة كي كهربائية,- Electric smoothing irons
851650000000,- أفران تعمل بموجات متناهية الصغر (ميكروويف),- Microwave ovens
851660000000,- أفران أخر؛ أفران طبخ ومواقد (بما فيها مسطحات الطبخ) وغلايات وشوايات ومحمصات :,"- Other ovens; cookers, cooking plates. boiling rings, grillers and roasters :"
851660000001,افران طبخ,Cooking ovens
851660000002,مواقد,Stoves
851660000003,غلايات,Boilers
851660000004,شوايات,Grills
851660000005,محمصات,Toasters
851660000006,افران اخر,Other ovens
851670000000,- أجهزة حرارية كهربائية أخر :,- Other electro-thermic appliances :
851671000000,- - أجهزة إعداد القهوة أو الشاي,- - Coffee or tea makers
851672000000,- - أجهزة تحميص الخبز,- - Toasters
851679000000,- - غيرها :,- - Other :
851679100000,- - - أجهزة تحميس البن أو تحضير الفشار :,- - - Coffee roasters or popcorn makers :
851679100001,أجهزة تحميس البن,Coffee Makers
851679100002,أجهزة تحضير الفشار,Popcorn Machines
851679200000,- - - مباخر كهربائية,- - - Electric incense burners
851679900000,- - - غيرها :,- - - Other :
851679900001,صانعات الفطائر (الكريب),Pie makers
851679900002,قلايات البطاطس وغيرها من المقالي,Potato fries and other pans
851679900003,أجهزة تجفيف الوجه و ما يماثلها,Facial Drying Machines and the similar
851679909999,غيرها من أجهزة حرارية كهربائية أُخر,Other Electric Heaters
851680000000,- مقاومات حرارية كهربائية,- Electric heating resistors
851690000000,- أجزاء :,- Parts :
851690000001,رقائق (شرائح) نحاسية لربط أو غلق اكياس الدم للأجهزة الكهربائية الحرارية,Copper clad strips used to tie blood bags
851690009999,غيرها,Other
851700000000,أجهزة هاتف ذكية (سمارت فون) و أجهزة هاتف أخر ، بما فيها أجهزة هاتف للشبكات الخليوية أو غيرها من الشبكات اللاسلكية؛ أجهزة أخر لإرسال أو استقبال الصوت أو الصور أو البيانات الأخر، بما فيها أجهزة للاتصال في الشبكات السلكية أو اللاسلكية ( كشبكات المنطقة المحلية أو المنطقة الواسعة )، عدا أجهزة الإرسال أو الاستقبال الداخلة في البند 84.43 أو 85.25 أو 85.27 أو 85.28.,"smartphones and other telephones sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmssion or reception of voice, images or other data including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43,85.25,85.27 or 85.28."
851710000000,- أجهزة هاتف ذكية (سمارت فون) و أجهزة هاتف أخر ، بما فيها أجهزة هاتف للشبكات الخليوية أو غيرها من الشبكات اللاسلكية :,"- smartphones and other telephones sets, including telephones for cellular networks or for other wireless networks :"
851711000000,- - أجهزة خطوط هاتف ذات سماعات يد لاسلكية,- - Line telephone sets with cordless handsets
851713000000,- - أجهزة هاتف ذكية (سمارت فون),-- Smartphones
